session,time,GPS Longitude,GPS Latitude,GPS Speed,GPS Bearing,MAF(air flow),Coolant,Engine Load,RPM,Throttle position,STFT - Bank1,Timing advance,Absolute throttle position B,Fuel Rail Pressure,Catalyst Temp - Bank 1  Sensor 1,Catalyst Temp - Bank 2  Sensor 1,STFT - Bank2,LTFT - Bank1,LTFT - Bank2,Air Fuel Ratio (alt),Air Fuel Ratio,Absolute load value,O2 S1 Equiv. Ratio and/or Current,Relative throttle position
1605011333139,1605011350953,9.267937322779728,48.76718790353332,0.0,0.0,0.0,9.0,0.0,0.0,14.901961,0.0,0.0,14.901961,520.0,-0.099998474,-0.099998474,0.0,-7.03125,-3.125,9.0,9.004395,0.0,1.0004883,5.490196
1605011333139,1605011351952,9.267941668609863,48.767189137220996,0.0,0.0,0.0,9.0,0.0,0.0,14.901961,0.0,0.0,14.901961,520.0,-0.099998474,-0.099998474,0.0,-7.03125,-3.125,9.0,9.004395,0.0,1.0004883,5.490196
1605011333139,1605011352953,9.267941668609863,48.767189137220996,0.0,0.0,0.0,9.0,0.0,0.0,14.901961,0.0,0.0,14.901961,510.0,-0.099998474,-0.099998474,0.0,-7.03125,-3.125,9.0,9.004395,0.0,1.0004883,5.490196
1605011333139,1605011353954,9.267941668609863,48.767189137220996,0.0,0.0,0.0,9.0,100.0,0.0,14.901961,0.0,0.0,14.901961,510.0,-0.099998474,-0.099998474,0.0,-7.03125,-3.125,9.0,9.004395,0.0,1.0004883,5.490196
1605011333139,1605011354953,9.267941668609863,48.767189137220996,0.0,0.0,0.0,9.0,100.0,0.0,13.725491,0.0,-4.0,16.078432,5770.0,70.6,103.7,0.0,-7.03125,-3.125,9.175781,9.162598,31.764706,1.0180664,7.0588236
1605011333139,1605011354953,9.267941668609863,48.767189137220996,0.0,0.0,0.0,9.0,100.0,0.0,13.725491,0.0,-4.0,16.078432,5770.0,70.6,103.7,0.0,-7.03125,-3.125,9.175781,9.162598,31.764706,1.0180664,7.0588236
1605011333139,1605011355952,9.267941668609863,48.767189137220996,0.0,0.0,21.9,9.0,27.843138,1251.0,19.215687,0.0,-5.5,16.078432,7480.0,220.70001,103.7,0.0,-7.03125,-3.90625,9.175781,9.162598,31.764706,1.0180664,7.0588236
1605011333139,1605011356953,9.267941668609863,48.767189137220996,0.0,0.0,24.35,8.0,58.039215,1015.0,19.215687,0.0,-5.5,20.392157,7480.0,220.70001,103.7,0.0,-7.03125,-3.90625,9.140625,9.162598,75.68627,1.0180664,21.568628
1605011333139,1605011357954,9.267941668609863,48.767189137220996,0.0,0.0,24.35,8.0,58.039215,1015.0,16.862745,0.0,-15.0,20.392157,7590.0,382.6,393.2,0.0,-7.03125,-3.90625,9.0,9.162598,75.68627,1.0180664,10.588236
1605011333139,1605011359952,9.267940455779243,48.767186416061634,0.0,0.0,25.65,8.0,57.64706,1209.0,21.176472,0.0,-6.0,18.82353,7590.0,382.6,393.2,0.0,-7.03125,-3.90625,9.0,9.162598,56.47059,1.0180664,10.588236
1605011333139,1605011360952,9.267923613168207,48.76718597030712,0.0,0.0,25.65,8.0,57.64706,1209.0,21.176472,0.0,-6.0,21.176472,7280.0,504.8,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,56.47059,1.0180664,14.117647
1605011333139,1605011360952,9.267923613168207,48.76718597030712,0.0,0.0,25.65,8.0,57.64706,1209.0,21.176472,0.0,-6.0,21.176472,7280.0,504.8,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,56.47059,1.0180664,14.117647
1605011333139,1605011361952,9.267892441990355,48.76719058280067,0.0,0.0,34.51,9.0,63.137257,1497.0,21.960785,0.0,4.0,21.176472,7280.0,504.8,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,65.09804,1.0180664,14.117647
1605011333139,1605011361952,9.267892441990355,48.76719058280067,0.0,0.0,34.51,9.0,63.137257,1497.0,21.960785,0.0,4.0,21.176472,7280.0,504.8,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,65.09804,1.0180664,14.117647
1605011333139,1605011362996,9.267846891774223,48.767185610102636,0.0,0.0,34.51,9.0,63.137257,1497.0,21.960785,0.0,4.0,21.176472,8590.0,569.5,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,65.09804,1.0180664,14.117647
1605011333139,1605011362996,9.267846891774223,48.767185610102636,0.0,0.0,34.51,9.0,63.137257,1497.0,21.960785,0.0,4.0,21.176472,8590.0,569.5,518.1,0.0,-7.03125,-3.90625,9.0,9.162598,65.09804,1.0180664,14.117647
1605011333139,1605011364954,9.267738961512599,48.76722077115996,7.2440395,319.57565,34.35,9.0,63.137257,1497.0,21.960785,0.0,4.0,24.313726,8590.0,569.5,586.2,0.0,-7.03125,-3.90625,9.0,9.162598,57.64706,1.0180664,17.647058
1605011333139,1605011365953,9.267678336121355,48.767267130528616,8.721646,321.8523,34.35,9.0,52.941177,1796.0,21.960785,0.0,7.0,24.313726,8590.0,569.5,586.2,0.0,-7.03125,-3.90625,9.0,9.162598,57.64706,1.0180664,17.647058
1605011333139,1605011366953,9.267616746207361,48.767320497197446,10.25442,325.3222,34.35,9.0,52.941177,1796.0,16.862745,0.0,7.0,24.313726,6050.0,607.2,624.2,0.0,-7.03125,-3.90625,9.0,9.162598,57.64706,1.0180664,17.647058
1605011333139,1605011367952,9.267560098667623,48.767375207798665,26.881132,324.47913,28.88,9.0,52.941177,1796.0,16.862745,0.0,7.0,19.607843,6050.0,607.2,624.2,0.0,-7.03125,-3.90625,8.727539,9.13623,53.333332,1.0151367,12.156863
1605011333139,1605011368953,9.267495485923073,48.7674326342278,28.125195,323.75687,28.88,9.0,65.4902,1365.0,20.392157,0.0,18.5,19.607843,6050.0,607.2,624.2,0.0,-7.03125,-3.90625,8.727539,9.13623,53.333332,1.0151367,12.156863
1605011333139,1605011369953,9.2674202115553,48.76749338491239,30.165806,323.34183,28.88,9.0,65.4902,1365.0,20.392157,0.0,18.5,19.607843,8410.0,604.7,620.9,0.0,-7.03125,-3.90625,9.0,9.162598,53.333332,1.0180664,12.941176
1605011333139,1605011370953,9.26734439462691,48.76755757222951,32.244537,323.9852,26.73,9.0,65.4902,1521.0,20.392157,0.0,18.5,20.0,8410.0,604.7,620.9,0.0,-7.03125,-3.90625,9.0,9.162598,48.627453,1.0180664,12.941176
1605011333139,1605011371954,9.267266433974623,48.76762422785691,32.795055,325.08246,26.73,9.0,50.980392,1521.0,17.254902,0.0,13.5,20.0,6400.0,600.3,620.9,0.0,-7.03125,-3.90625,9.0,9.162598,48.627453,1.0180664,12.941176
1605011333139,1605011372953,9.267190316884657,48.76769300605203,33.749943,326.3751,11.31,9.0,24.705883,1246.0,17.254902,0.0,13.5,16.078432,6400.0,600.3,616.1,0.0,-7.03125,-3.90625,9.0,8.995331,38.82353,0.9994812,8.235294
1605011333139,1605011373953,9.267118981558479,48.76776667408005,33.71473,326.33356,11.31,9.0,24.705883,1246.0,14.117647,0.0,5.0,16.078432,4250.0,600.3,616.1,0.0,-7.03125,-3.90625,9.0,8.995331,38.82353,0.9994812,8.235294
1605011333139,1605011374953,9.267051156974226,48.76783451156106,30.916536,326.12817,11.31,9.0,24.705883,1246.0,14.117647,0.0,5.0,13.725491,4250.0,579.6,591.4,0.0,-7.03125,-3.90625,9.0,6.304779,21.17647,0.700531,4.3137255
1605011333139,1605011375952,9.266989088561084,48.76789960081423,28.53008,325.29214,9.93,10.0,21.568628,1068.0,13.725491,0.78125,11.5,13.725491,4250.0,579.6,591.4,0.78125,-7.03125,-3.90625,9.0,6.304779,21.17647,0.700531,4.3137255
1605011333139,1605011376952,9.266939559504353,48.76795344611644,24.21665,328.10095,9.56,11.0,26.666668,905.0,13.725491,3.90625,11.5,13.725491,4730.0,539.8,551.6,0.78125,-7.03125,-3.90625,9.0,9.268066,26.27451,1.0297852,4.3137255
1605011333139,1605011378952,9.266842899853865,48.76803382298701,16.189901,286.81848,19.18,11.0,44.313725,1121.0,16.470589,7.8125,0.5,15.294118,7250.0,517.3,526.2,6.25,-7.03125,-3.90625,9.0,9.382324,30.19608,1.0424805,5.882353
1605011333139,1605011379953,9.266771596180893,48.76802839949225,18.29836,264.03854,16.89,11.0,36.47059,1302.0,14.901961,7.8125,10.0,16.078432,7250.0,517.3,527.6,6.25,-7.03125,-3.90625,9.0,8.9513855,41.568626,0.9945984,7.4509807
1605011333139,1605011380955,9.266701412546285,48.768023606205034,17.458584,249.29811,16.89,11.0,36.47059,1302.0,14.901961,7.8125,10.0,13.725491,5640.0,522.6,534.1,7.03125,-7.03125,-3.90625,9.0,8.766815,23.529411,0.9740906,4.3137255
1605011333139,1605011381953,9.266639504216798,48.7680049225059,14.8543,255.52126,9.37,11.0,27.058825,942.0,14.117647,5.46875,19.5,13.725491,5330.0,505.40002,513.7,3.90625,-7.03125,-3.90625,9.0,8.995331,23.529411,0.9994812,4.3137255
1605011333139,1605011382952,9.266596354246676,48.76799181342823,9.303714,265.20944,11.14,12.0,43.137257,763.0,14.117647,7.03125,9.5,13.725491,5330.0,505.40002,513.7,3.90625,-7.03125,-3.90625,9.0,8.995331,32.941177,0.9994812,4.3137255
1605011333139,1605011383953,9.26657332128348,48.767985996893195,5.2518053,260.13095,11.23,12.0,46.27451,759.0,14.509804,10.15625,5.5,14.509804,5920.0,505.40002,513.7,7.03125,-7.03125,-3.90625,9.0,9.312012,36.862743,1.034668,4.7058825
1605011333139,1605011385952,9.26652766572696,48.76795832748539,7.0844703,225.44333,28.21,12.0,53.72549,1539.0,15.686275,9.375,35.0,17.647058,5620.0,480.2,483.90002,7.8125,-7.03125,-3.90625,9.0,8.960175,44.705883,0.99557495,9.019608
1605011333139,1605011387952,9.266465684362876,48.76792931706386,11.456472,245.1746,35.15,12.0,50.588238,1895.0,20.392157,9.375,18.5,20.784313,7390.0,497.0,500.40002,7.8125,-7.03125,-3.90625,9.0,9.039551,46.666668,1.0043945,13.333334
1605011333139,1605011389953,9.266328735202299,48.76788897282398,21.033176,249.79321,8.81,12.0,15.294118,1365.0,15.686275,3.125,-1.5,14.117647,5270.0,542.8,553.9,4.6875,-7.03125,-3.90625,9.0,8.863496,27.058823,0.98483276,4.7058825
1605011333139,1605011390953,9.26625461818463,48.76786387006931,20.45277,247.57417,9.93,12.0,27.058825,946.0,14.117647,3.125,14.0,13.725491,4680.0,550.6,565.4,1.5625,-7.03125,-3.90625,9.0,8.977753,25.09804,0.9975281,4.3137255
1605011333139,1605011391953,9.266188858740113,48.76784497648058,17.352634,247.17976,9.63,13.0,32.941177,862.0,14.117647,3.125,17.0,13.725491,4890.0,550.6,565.4,3.125,-7.03125,-3.90625,9.0,9.250488,29.019608,1.027832,4.3137255
1605011333139,1605011392953,9.266142399434656,48.76783936123329,12.305143,254.29898,9.87,13.0,34.901962,830.0,13.725491,6.25,11.0,13.725491,5130.0,513.3,522.5,5.46875,-7.03125,-3.90625,9.0,9.206543,29.80392,1.0229492,4.3137255
1605011333139,1605011393953,9.266106403747232,48.76783853210205,9.318101,257.97882,10.62,13.0,36.47059,823.0,14.117647,7.8125,5.5,13.725491,5130.0,513.3,522.5,5.46875,-7.03125,-3.90625,9.0,9.206543,32.156864,1.0229492,4.7058825
1605011333139,1605011394952,9.266079157529614,48.767835723477475,6.6623406,259.38257,10.32,13.0,38.431374,824.0,14.117647,8.59375,12.5,13.725491,5450.0,492.90002,498.2,8.59375,-7.03125,-3.90625,9.0,9.057129,32.54902,1.0063477,4.3137255
1605011333139,1605011395953,9.26605715002825,48.76783090315894,6.520531,252.87448,26.19,14.0,43.92157,811.0,15.686275,8.59375,7.5,16.862745,6340.0,492.90002,498.2,7.8125,-7.03125,-3.90625,9.0,9.268066,43.137257,1.0297852,8.235294
1605011333139,1605011396953,9.266034752840321,48.76782645880439,6.792064,240.07251,23.92,14.0,51.37255,1458.0,18.039215,7.8125,25.5,17.647058,6690.0,492.90002,498.2,7.03125,-7.03125,-3.90625,9.0,8.766815,41.17647,0.9740906,8.627451
1605011333139,1605011397953,9.265992457468275,48.76780451551079,14.263319,232.33424,37.13,14.0,54.509804,1898.0,24.313726,7.8125,21.5,23.137255,8730.0,511.5,521.9,7.8125,-7.03125,-4.6875,8.727539,8.889862,57.64706,0.98776245,16.470589
1605011333139,1605011398953,9.265950868134052,48.76778354193623,15.506999,243.22296,34.23,14.0,73.725494,1589.0,22.352942,0.78125,23.0,22.352942,8760.0,511.5,521.9,-2.34375,-7.03125,-3.90625,9.0,8.186462,59.60784,0.90960693,15.294118
1605011333139,1605011399952,9.265887395598185,48.767761908066035,18.901875,246.1916,43.62,15.0,68.62745,2087.0,22.352942,-5.46875,24.0,22.352942,8960.0,564.4,580.1,-7.03125,-7.03125,-4.6875,9.0,9.224121,52.941177,1.0249023,15.294118
1605011333139,1605011400953,9.265813929523132,48.76774143020496,20.829647,245.22679,46.44,15.0,67.84314,2181.0,22.352942,-3.90625,19.0,23.92157,8930.0,600.9,621.1,-5.46875,-7.03125,-3.90625,9.0,8.986542,56.07843,0.99850464,17.254902
1605011333139,1605011401953,9.265706718209103,48.767708467290696,29.357271,245.3369,37.65,15.0,67.84314,1804.0,20.784313,-3.90625,26.5,14.117647,8660.0,600.9,621.1,-9.375,-7.03125,-3.90625,9.0,9.312012,29.80392,1.034668,9.019608
1605011333139,1605011403952,9.265469338021415,48.76763763889178,32.314568,245.48492,9.89,15.0,0.0,1602.0,13.725491,0.0,10.0,13.333334,4820.0,594.2,612.8,0.0,-7.03125,-3.90625,9.0,17.999725,14.509804,1.9999695,3.9215686
1605011333139,1605011404953,9.265345741709949,48.76760009112379,31.400682,245.36113,7.69,15.0,0.0,1335.0,13.333334,0.0,9.5,12.941176,4650.0,594.2,612.8,0.0,-7.03125,-3.90625,9.0,17.999725,14.90196,1.9999695,3.137255
1605011333139,1605011405952,9.2652247193425,48.7675615268786,27.183578,246.06187,8.83,15.0,18.82353,1163.0,14.117647,0.0,20.0,13.333334,4550.0,539.6,553.6,0.0,-7.03125,-3.90625,8.578126,17.999725,15.686275,1.9999695,3.137255
1605011333139,1605011406953,9.265122129058833,48.76753030534226,22.89092,246.2446,9.8,16.0,26.666668,778.0,13.725491,0.0,18.0,13.333334,5030.0,539.6,553.6,0.0,-7.03125,-3.90625,8.578126,9.593536,26.666666,1.0659485,3.9215686
1605011333139,1605011407953,9.265073820894811,48.76751954282726,10.015882,248.76341,9.4,16.0,35.294117,794.0,13.725491,7.8125,11.5,13.725491,5500.0,499.0,509.5,6.25,-7.03125,-3.90625,8.578126,9.452637,29.019608,1.050293,3.9215686
1605011333139,1605011410953,9.265000329308533,48.76750485802226,6.678096,228.59349,33.28,17.0,65.882355,1401.0,20.784313,11.71875,21.5,21.568628,8980.0,471.6,478.7,6.25,-7.03125,-3.90625,8.727539,8.784393,58.431374,0.9760437,14.509804
1605011333139,1605011411952,9.264960317859199,48.76748807369676,12.932506,213.68803,47.08,17.0,57.64706,2029.0,22.352942,4.6875,20.0,23.529411,8920.0,534.8,549.9,0.0,-7.03125,-4.6875,9.0,7.9052124,55.686275,0.87835693,16.470589
1605011333139,1605011412953,9.26491626262943,48.7674426829505,20.761936,209.19507,35.12,17.0,69.411766,1654.0,21.568628,-3.125,25.5,21.568628,9590.0,534.8,549.9,-6.25,-7.03125,-3.90625,9.0,9.021973,59.60784,1.0024414,14.117647
1605011333139,1605011413953,9.264871792012386,48.767392748750154,25.099281,197.49121,38.52,17.0,65.882355,1879.0,21.960785,-3.90625,29.0,21.568628,8280.0,583.1,603.9,-6.25,-7.03125,-4.6875,9.0,8.362244,56.47059,0.9291382,14.509804
1605011333139,1605011415953,9.264803614081837,48.76723781801263,32.31929,190.20403,38.87,18.0,69.803925,1745.0,22.745098,-7.03125,25.5,22.745098,8380.0,612.2,633.8,-4.6875,-7.03125,-3.90625,9.0,9.224121,60.784313,1.0249023,15.686275
1605011333139,1605011416953,9.264779059282024,48.76715050018625,35.404766,186.82362,37.27,18.0,57.2549,1965.0,21.568628,-2.34375,15.0,21.960785,7680.0,612.2,633.8,-5.46875,-7.03125,-4.6875,9.0,9.584747,54.117645,1.0649719,14.901961
1605011333139,1605011417952,9.264773993737782,48.76704050703757,41.11202,180.87056,34.89,18.0,64.31373,1600.0,21.568628,0.0,23.0,21.568628,8500.0,629.3,651.6,0.78125,-7.03125,-3.90625,9.0,9.6111145,52.54902,1.0679016,14.509804
1605011333139,1605011418953,9.26477139172355,48.766935068554176,41.444843,162.87398,35.32,18.0,67.05882,1705.0,21.960785,-1.5625,24.0,21.960785,8470.0,629.3,651.6,-1.5625,-7.03125,-3.90625,9.0,8.318298,54.117645,0.9242554,14.901961
1605011333139,1605011419952,9.264821830247135,48.76682674139848,46.64477,155.12286,36.05,18.0,59.215687,1809.0,21.176472,-2.34375,29.0,21.176472,7000.0,630.9,655.7,-0.78125,-7.03125,-3.90625,9.0,9.584747,51.764706,1.0649719,13.725491
1605011333139,1605011420953,9.264902911918066,48.76671748050079,48.121895,154.17097,29.09,19.0,56.47059,1551.0,20.392157,0.0,26.0,19.607843,7130.0,630.9,655.7,0.0,-7.03125,-3.90625,9.0,9.399902,45.882355,1.0444336,11.764706
1605011333139,1605011421952,9.264990537376416,48.766608897390405,49.571964,152.03587,28.22,19.0,52.54902,1590.0,19.215687,8.59375,29.5,19.215687,7370.0,630.9,655.7,8.59375,-7.03125,-3.90625,9.0,9.057129,44.705883,1.0063477,10.980392
1605011333139,1605011422952,9.265089587297572,48.76649847278468,50.691074,149.2475,23.75,20.0,51.764706,1583.0,18.82353,11.71875,32.0,18.431374,6810.0,627.2,652.4,10.15625,-7.03125,-3.90625,9.0,9.162598,50.980392,1.0180664,10.196078
1605011333139,1605011423952,9.265193476929591,48.766392351997155,51.453537,148.3212,23.33,20.0,40.39216,1640.0,17.647058,5.46875,31.5,17.254902,5810.0,627.2,652.4,5.46875,-7.03125,-3.90625,9.0,8.845917,38.431374,0.98287964,9.019608
1605011333139,1605011424953,9.26529524489651,48.7662802480485,52.304348,148.54944,22.43,20.0,41.17647,1641.0,16.862745,3.90625,29.5,16.862745,5620.0,619.8,643.1,3.125,-7.03125,-3.90625,9.0,8.494354,34.117645,0.94381714,8.235294
1605011333139,1605011425953,9.26539806746804,48.76617137343015,51.995033,148.33716,16.99,20.0,37.64706,1617.0,15.686275,3.125,34.0,16.078432,5550.0,619.8,643.1,3.125,-7.03125,-3.90625,9.0,9.074707,32.54902,1.0083008,7.4509807
1605011333139,1605011426953,9.265500576478196,48.766061167359005,51.741283,148.08794,15.06,21.0,29.411766,1606.0,15.686275,3.90625,35.0,15.686275,5100.0,595.0,618.2,1.5625,-7.03125,-3.90625,9.0,8.889862,26.666666,0.98776245,6.666667
1605011333139,1605011427953,9.265602551057864,48.7659532980618,50.565384,148.07031,13.15,21.0,24.705883,1575.0,14.901961,2.34375,38.0,15.294118,4700.0,559.3,580.9,2.34375,-7.03125,-3.90625,9.0,8.828339,23.921568,0.9809265,6.27451
1605011333139,1605011428954,9.265703056040985,48.76584709549149,49.515285,148.12718,13.9,21.0,24.313726,1522.0,14.901961,3.125,38.0,14.509804,4420.0,559.3,580.9,0.78125,-7.03125,-3.90625,9.0,9.382324,21.17647,1.0424805,5.098039
1605011333139,1605011429952,9.26580004035602,48.76574248635494,48.15291,148.0057,14.77,21.0,26.27451,1363.0,15.686275,4.6875,25.5,15.294118,5030.0,559.3,580.9,2.34375,-7.03125,-3.90625,9.0,9.074707,27.450981,1.0083008,6.27451
1605011333139,1605011430952,9.265896080977432,48.765641465351344,47.09993,147.82512,17.58,21.0,48.235294,1196.0,16.470589,7.03125,20.0,16.862745,6260.0,535.4,555.5,6.25,-7.03125,-3.90625,9.0,9.268066,43.52941,1.0297852,8.627451
1605011333139,1605011431953,9.265994346386707,48.76554064847071,47.27153,147.59267,22.06,21.0,64.31373,1240.0,17.647058,6.25,13.5,18.039215,7050.0,535.4,555.5,6.25,-7.03125,-3.90625,9.0,8.977753,47.058823,0.9975281,9.803922
1605011333139,1605011432953,9.266096637337869,48.7654390204631,48.099735,145.80609,23.78,21.0,63.137257,1240.0,17.647058,5.46875,15.5,18.039215,7480.0,539.1,556.5,6.25,-7.03125,-3.90625,9.0,9.074707,43.92157,1.0083008,9.411765
1605011333139,1605011433953,9.266198996530168,48.765338639431064,48.73806,145.90582,22.53,21.0,62.352943,1259.0,17.647058,7.03125,17.0,17.647058,7570.0,539.1,556.5,5.46875,-7.03125,-3.90625,9.0,8.907441,47.843136,0.9897156,9.411765
1605011333139,1605011434953,9.26629479051936,48.76523482843172,48.518753,148.36687,23.68,21.0,48.627453,1226.0,17.254902,5.46875,15.0,17.254902,7120.0,549.2,566.2,3.90625,-7.03125,-3.90625,9.0,8.705292,37.64706,0.96725464,8.627451
1605011333139,1605011436953,9.266462747028179,48.76502581076851,47.80009,153.09618,22.81,22.0,61.56863,1238.0,17.254902,3.90625,15.0,17.254902,7130.0,553.7,569.7,4.6875,-7.03125,-3.90625,9.0,9.092285,41.568626,1.0102539,8.627451
1605011333139,1605011437953,9.266540127960349,48.764921209416485,47.11282,153.63907,22.6,23.0,61.960785,1182.0,17.254902,4.6875,16.5,17.254902,6800.0,553.7,569.7,3.90625,-7.03125,-3.90625,9.0,9.092285,41.568626,1.0102539,8.235294
1605011333139,1605011438952,9.26661224508513,48.76481457401005,46.492367,155.95381,20.1,23.0,54.509804,1188.0,16.862745,4.6875,20.5,16.862745,6480.0,554.7,568.9,4.6875,-7.03125,-3.90625,9.0,9.162598,46.666668,1.0180664,8.627451
1605011333139,1605011439952,9.266673486222942,48.76470876357913,45.76968,159.60072,8.59,23.0,34.11765,1096.0,15.686275,4.6875,20.0,12.941176,5580.0,554.7,568.9,3.90625,-7.03125,-3.90625,9.0,9.250488,24.313726,1.027832,4.3137255
1605011333139,1605011442953,9.266767102575063,48.76440937752925,37.399666,172.20512,7.82,24.0,22.352942,1094.0,14.117647,0.78125,33.0,13.333334,4130.0,519.4,533.8,0.0,-7.03125,-3.90625,9.0,8.670136,19.607843,0.9633484,3.9215686
1605011333139,1605011443953,9.266776372582735,48.764324811098646,34.02421,176.0357,11.51,24.0,34.509804,1241.0,15.686275,2.34375,31.5,16.862745,4760.0,519.4,533.8,3.90625,-7.03125,-3.90625,9.0,9.206543,29.411764,1.0229492,7.8431373
1605011333139,1605011444952,9.266753916866195,48.76425128001939,30.318327,191.57288,34.82,24.0,76.07843,1201.0,21.176472,5.46875,8.0,18.82353,5950.0,507.3,520.6,4.6875,-7.03125,-3.90625,9.0,9.224121,53.72549,1.0249023,10.980392
1605011333139,1605011445953,9.266692365174755,48.764184713765076,30.878025,211.91698,30.95,24.0,81.176476,1219.0,22.352942,1.5625,12.5,24.313726,9210.0,507.3,520.6,-0.78125,-7.03125,-3.90625,9.0,7.949157,65.4902,0.88323975,16.078432
1605011333139,1605011446953,9.26662795298634,48.764116929061764,31.820412,244.68738,34.2,24.0,80.78432,1336.0,24.705883,-1.5625,11.0,26.27451,9750.0,558.2,571.4,-5.46875,-7.03125,-3.90625,9.0,9.039551,71.76471,1.0043945,18.431374
1605011333139,1605011447953,9.26650860696482,48.76407284764229,35.550385,249.51427,36.3,24.0,82.7451,1442.0,25.490196,-3.90625,18.5,25.490196,9780.0,558.2,571.4,-5.46875,-7.03125,-3.90625,9.0,8.511932,70.196075,0.94577026,18.82353
